Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,promoted impressions,promoted engagements,promoted engagement rate,promoted retweets,promoted replies,promoted likes,promoted user profile clicks,promoted url clicks,promoted hashtag clicks,promoted detail expands,promoted permalink clicks,promoted app opens,promoted app installs,promoted follows,promoted email tweet,promoted dial phone,promoted media views,promoted media engagements
1.46898E+18,https://twitter.com/EconomicsShiny/status/1468976062516404238,Initial claims at 184K; 4-week moving average of continued claims at 2027.5K in Dec 2021 (source: FRED) #rstats https://t.co/CHbLOkz3xI,2021-12-09 16:09 +0000,309,5,0.01618123,2,0,0,0,0,0,1,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46898E+18,https://twitter.com/EconomicsShiny/status/1468975701143531523,"The Financial #Stress index by the St. Louis Fed for the week of December 03 came in at -0.31. Values above 0 suggest above-average financial stress, and values below 0 suggest less than average financial stress #rstats https://t.co/uQ47Mvr87o",2021-12-09 16:07 +0000,333,4,0.012012012,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46895E+18,https://twitter.com/EconomicsShiny/status/1468952964563755016,Initial claims at 184K; 4-week moving average of continued claims at 2027.5K in Dec 2021 #rstats https://t.co/Qgf069Yrdq,2021-12-09 14:37 +0000,356,3,0.008426966,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46893E+18,https://twitter.com/EconomicsShiny/status/1468931535055245316,Update on #COVID19 Intensive Care Patients in major economies. #rstats https://t.co/MxBn1AvDiC,2021-12-09 13:12 +0000,270,11,0.040740741,2,0,0,1,0,0,0,0,0,0,0,0,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46893E+18,https://twitter.com/EconomicsShiny/status/1468931084985458693,Update on #COVID19 Hospitalizations in major economies.  #rstats https://t.co/cZe6OHKUsF,2021-12-09 13:10 +0000,256,5,0.01953125,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46892E+18,https://twitter.com/EconomicsShiny/status/1468923523251032076,Daily new #COVID19 cases in major economies #rstats https://t.co/gO4IAI2BHD,2021-12-09 12:40 +0000,453,19,0.041942605,2,0,2,0,0,0,1,0,0,0,0,0,0,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46886E+18,https://twitter.com/EconomicsShiny/status/1468857054303596552,"Credit card delinquency rate in Jul 2021 at 1.57%, below pre-pandemic levels of 2.66%. Chart shows #delinquency rates for all Banks across loan categories #rstats https://t.co/wJ5GeC6A5h",2021-12-09 08:16 +0000,393,9,0.022900763,2,0,0,1,0,0,0,0,0,0,0,0,0,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46865E+18,https://twitter.com/EconomicsShiny/status/1468645909403779076,"Transportation Update: Public Transit Ridership / Freight transportation services index (for-hire trucking
          freight railroad services, inland waterway traffic, pipeline movements, air freight) #rstats https://t.co/HBoGTu8C3H",2021-12-08 18:17 +0000,431,2,0.004640371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46865E+18,https://twitter.com/EconomicsShiny/status/1468645281579339781,#JOLTS update: Rate of job openings #rstats https://t.co/bTbVyNCiPw,2021-12-08 18:14 +0000,445,7,0.015730337,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46861E+18,https://twitter.com/EconomicsShiny/status/1468613989471068171,#JOLTS update: Hire Rate #rstats https://t.co/wuUf4wbaYr,2021-12-08 16:10 +0000,291,6,0.020618557,1,0,0,0,1,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46861E+18,https://twitter.com/EconomicsShiny/status/1468613699736948740,Today's #JOLTS update suggest that 4.2M people quit their job in Oct 2021 #rstats https://t.co/SCbipWzAgt,2021-12-08 16:09 +0000,306,2,0.006535948,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46861E+18,https://twitter.com/EconomicsShiny/status/1468613271204806672,"Uncertainty Update: VIX at 21.89; 7-day average of the Economic Policy Uncertainty Index at 136.8, down -0.5 from the prior week #MarketVolatility #EconomicUncertainty #rstats https://t.co/uuh0DsKpgg https://t.co/otbYpBPY78",2021-12-08 16:07 +0000,234,5,0.021367521,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46861E+18,https://twitter.com/EconomicsShiny/status/1468608737011191808,"#Uncertainty Update: VIX at 21.89; 7-day average of the Economic Policy Uncertainty Index at 136.8, down -0.5 from the prior week #MarketVolatility #rstats https://t.co/uuh0DsKpgg https://t.co/F4PcALhn5z",2021-12-08 15:49 +0000,271,5,0.018450185,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4686E+18,https://twitter.com/EconomicsShiny/status/1468599857917177860,#JOLTS update: Quits Rate #rstats https://t.co/oy1rG6ViNW,2021-12-08 15:14 +0000,327,2,0.006116208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46856E+18,https://twitter.com/EconomicsShiny/status/1468561056326995975,COVID 19 #PartialVaccination in major economies (defined as number of people who received at least one dose over total population). Details: https://t.co/xjHOWiFrYh  #rstats https://t.co/DWvpMRXmay,2021-12-08 12:40 +0000,378,14,0.037037037,2,0,0,0,1,0,0,0,0,0,0,0,0,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46832E+18,https://twitter.com/EconomicsShiny/status/1468318342536704006,"#StudentLoanDebt high, but growth is continues to slide: Student loans grow at 2.77%, down -0.14 p.p. from last quarter #rstats https://t.co/LQ4aWjq37Y",2021-12-07 20:35 +0000,520,13,0.025,2,0,1,0,0,0,0,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46827E+18,https://twitter.com/EconomicsShiny/status/1468272362521047045,"US #TradeBalance for Oct 2021 came in at $-67.1B, up from last quarter's $-81.4B #rstats https://t.co/6ls1lzcifF",2021-12-07 17:33 +0000,384,4,0.010416667,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46823E+18,https://twitter.com/EconomicsShiny/status/1468228676315762704,"Cross-Country Comparison: New confirmed cases of #COVID19 in major economies, using data as of 07 Dec, per 100K people #rstats https://t.co/MIXCflmbdi",2021-12-07 14:39 +0000,560,20,0.035714286,1,0,0,0,0,0,0,0,0,0,0,0,0,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46823E+18,https://twitter.com/EconomicsShiny/status/1468228242846933012,COVID 19 #FullVaccination in major economies (defined as number of people who received all doses prescribed by the vaccination protocol over total population). Details: https://t.co/xjHOWiFrYh  #rstats https://t.co/6gGL5hgsAJ,2021-12-07 14:37 +0000,503,12,0.023856859,1,0,1,0,0,0,0,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46821E+18,https://twitter.com/EconomicsShiny/status/1468206736389586949,Update on #COVID19 Intensive Care Patients in major economies. #rstats https://t.co/YaDEGU1t4a,2021-12-07 13:12 +0000,422,6,0.014218009,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46821E+18,https://twitter.com/EconomicsShiny/status/1468206285451579393,Update on #COVID19 Hospitalizations in major economies.  #rstats https://t.co/RSP5THcj4F,2021-12-07 13:10 +0000,466,13,0.027896996,2,1,0,0,0,0,0,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4682E+18,https://twitter.com/EconomicsShiny/status/1468201798028648448,"Paying more for #gas? Weighted av. gas prices currently at $3.44. Relative to 12 months ago, this is a $1.19 increase.  #rstats https://t.co/W0ey9Wn1Vg",2021-12-07 12:52 +0000,410,6,0.014634146,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4682E+18,https://twitter.com/EconomicsShiny/status/1468199049274830851,Daily new #COVID19 cases in major economies #rstats https://t.co/EU3hszBMmy,2021-12-07 12:41 +0000,374,12,0.032085561,2,0,0,1,0,0,0,0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4682E+18,https://twitter.com/EconomicsShiny/status/1468198228051038211,"How's the UK doing since #Brexit? Comparing the evolution of real #GDP since the referendum, and since the actual withdrawal from the EU #rstats https://t.co/gv4xwt3fHI",2021-12-07 12:38 +0000,571,48,0.084063047,2,0,0,1,1,1,6,0,0,0,0,0,0,37,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46796E+18,https://twitter.com/EconomicsShiny/status/1467955320123277313,Commercial Banks' #BalanceSheets through multiple economic cycles: Banks hold more cash since the Great Financial Crisis #rstats https://t.co/tFUlIZSUQj,2021-12-06 20:33 +0000,523,12,0.022944551,2,0,0,0,0,0,0,0,0,0,0,0,0,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46786E+18,https://twitter.com/EconomicsShiny/status/1467855176207937544,"New confirmed cases of #COVID19 in major economies, using data as of 06 Dec, per 100K people #rstats https://t.co/Vku1P813ln",2021-12-06 13:55 +0000,110,4,0.036363636,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46759E+18,https://twitter.com/EconomicsShiny/status/1467594605428420615,COVID 19 #FullVaccination in major economies (defined as number of people who received all doses prescribed by the vaccination protocol over total population). Details: https://t.co/xjHOWiFrYh  #rstats https://t.co/FB3qze8WZ1,2021-12-05 20:39 +0000,171,8,0.046783626,1,0,0,0,1,0,4,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46748E+18,https://twitter.com/EconomicsShiny/status/1467481558395371522,Update on #COVID19 Intensive Care Patients in major economies. #rstats https://t.co/R5zGAoi0U4,2021-12-05 13:10 +0000,637,16,0.025117739,2,0,2,0,0,1,0,0,0,0,0,0,0,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46747E+18,https://twitter.com/EconomicsShiny/status/1467474303264464897,Update on #COVID19 Hospitalizations in major economies.  #rstats https://t.co/vFM1JbqRCl,2021-12-05 12:41 +0000,780,27,0.034615385,3,0,2,0,2,0,0,0,0,0,0,0,0,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46747E+18,https://twitter.com/EconomicsShiny/status/1467473857426731024,Daily new #COVID19 cases in major economies #rstats https://t.co/XGY363NADe,2021-12-05 12:40 +0000,686,35,0.051020408,2,0,3,1,1,0,0,0,0,0,0,0,0,28,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46712E+18,https://twitter.com/EconomicsShiny/status/1467119321470185478,New confirmed cases of COVID 19 in major economies (per 100K people) #rstats https://t.co/YAtTH17glY,2021-12-04 13:11 +0000,628,41,0.065286624,2,0,0,0,0,0,6,0,0,0,0,0,0,33,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46712E+18,https://twitter.com/EconomicsShiny/status/1467118885166010371,COVID 19 #PartialVaccination in major economies (defined as number of people who received at least one dose over total population). Details: https://t.co/xjHOWiFrYh  #rstats https://t.co/s0EiRLoxoM,2021-12-04 13:09 +0000,515,24,0.046601942,2,0,0,1,3,0,0,0,0,0,0,0,0,18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46687E+18,https://twitter.com/EconomicsShiny/status/1466870674140577797,"#SupplyDisruptions continue to hit #trucks: Total #LightVehicle sales at 12.86M units (saar), down -0.1M units from last month. #rstats https://t.co/M2Xuh4ykul",2021-12-03 20:43 +0000,401,3,0.007481297,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46687E+18,https://twitter.com/EconomicsShiny/status/1466869551732252677,"Labor Force Flows: 6771K re-enter the labor force in Nov 2021, up 11K from prior month. 1813K unemployed exit the labor force in Nov 2021, up 101K from prior month #rstats https://t.co/YuSOJRtwqg",2021-12-03 20:38 +0000,376,2,0.005319149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46687E+18,https://twitter.com/EconomicsShiny/status/1466869109065494535,#Payroll Update: Details behind the topline number #LaborMarket #rstats https://t.co/iwsxNS8YG1,2021-12-03 20:37 +0000,355,2,0.005633803,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46687E+18,https://twitter.com/EconomicsShiny/status/1466868457354444802,"Today's #Payroll report suggests an increase in private sector employment of 210K jobs, up from 546K in Oct 2021 #rstats https://t.co/9HrPlEwwAC",2021-12-03 20:34 +0000,448,6,0.013392857,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46684E+18,https://twitter.com/EconomicsShiny/status/1466835114508304388,New confirmed cases of COVID 19 in major economies (per 100K people). #rstats https://t.co/v1oDCffB1a,2021-12-03 18:21 +0000,472,12,0.025423729,2,0,0,1,0,0,1,0,0,0,0,0,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46683E+18,https://twitter.com/EconomicsShiny/status/1466834368123617282,"#Payroll Update: #LaborMarket is improving with #unemployment down, but the #ParticipationRate still hasn't fully recovered #rstats https://t.co/3DZQVDTite",2021-12-03 18:19 +0000,450,14,0.031111111,2,1,0,1,0,1,2,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46683E+18,https://twitter.com/EconomicsShiny/status/1466834118713516032,#Payroll Update: Comparing the current #Recovery of the #LaborMarket to previous recessions #rstats https://t.co/Mg7x2Zhko7,2021-12-03 18:18 +0000,334,3,0.008982036,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46679E+18,https://twitter.com/EconomicsShiny/status/1466787441000562688,"Today's #WageData data reports average hourly earnings of $31.03. This represents an increase in average hourly earnings of 0.08 cents, relative to last month, and an increase of $1.42 or 3.8%, relative to the same month last year #rstats https://t.co/6Mgyg6D5Vq",2021-12-03 15:12 +0000,470,8,0.017021277,2,0,0,1,0,0,0,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46675E+18,https://twitter.com/EconomicsShiny/status/1466749080768552960,New confirmed cases of COVID 19 in major economies (per 100K people) #rstats https://t.co/syqSlee4hE,2021-12-03 12:40 +0000,554,37,0.066787004,2,0,1,0,0,0,3,0,0,0,0,0,0,31,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46662E+18,https://twitter.com/EconomicsShiny/status/1466617881651781632,"In 2021 Q3 US Total Federal Debt stood at $28.4T, or 122.6% of GDP, down -2.9 p.p. from the last quarter #rstats https://t.co/1Uafgao6Bm",2021-12-03 03:58 +0000,421,3,0.007125891,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46661E+18,https://twitter.com/EconomicsShiny/status/1466612754358448130,"The rental vacancy rate (proportion of the rental inventory vacant for rent) for Jul 2021 at 5.8, down -0.4% from last quarter #housing #rstats https://t.co/YztAtEa1tE",2021-12-03 03:38 +0000,500,4,0.008,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46651E+18,https://twitter.com/EconomicsShiny/status/1466506283385819139,"Average US 30-Year Fixed Rate #Mortgage at 3.11%, up 0.00999999999999979 p.p. from last week. #rstats https://t.co/3xXctM5ZzI",2021-12-02 20:35 +0000,516,7,0.013565891,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46651E+18,https://twitter.com/EconomicsShiny/status/1466505641816739842,The evolution of U.S. Federal Debt after recessions. The 3% trendline represents (approx.) U.S. trend GDP growth #rstats https://t.co/uPwm491NTy,2021-12-02 20:32 +0000,434,8,0.01843318,2,0,0,1,0,0,0,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46647E+18,https://twitter.com/EconomicsShiny/status/1466472480957251586,"#Thinking about a new McMansion? Average US 30-Year Fixed Rate #Mortgage last week at 3.11%, up 0.00999999999999979 p.p. from last week. 5/1 ARM at 2.49% #rstats https://t.co/cqwb0lV5kB",2021-12-02 18:20 +0000,571,7,0.012259194,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46643E+18,https://twitter.com/EconomicsShiny/status/1466425150233006080,"The Financial #Stress index by the St. Louis Fed for the week of November 26 came in at -0.64. Values above 0 suggest above-average financial stress, and values below 0 suggest less than average financial stress #rstats https://t.co/Hh8ybB1vqQ",2021-12-02 15:12 +0000,635,5,0.007874016,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46642E+18,https://twitter.com/EconomicsShiny/status/1466415843835846676,Initial claims at 222K; 4-week moving average of continued claims at 2084.2K in Nov 2021 #rstats https://t.co/ALfVflR5R8,2021-12-02 14:35 +0000,519,11,0.021194605,2,0,0,0,0,0,2,0,0,0,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46639E+18,https://twitter.com/EconomicsShiny/status/1466394707311869963,Update on #COVID19 Intensive Care Patients in major economies. #rstats https://t.co/JFBZPLJ9VR,2021-12-02 13:11 +0000,308,6,0.019480519,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46639E+18,https://twitter.com/EconomicsShiny/status/1466394272660430851,Update on #COVID19 Hospitalizations in major economies.  #rstats https://t.co/MBbrjVR8mL,2021-12-02 13:10 +0000,299,2,0.006688963,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46639E+18,https://twitter.com/EconomicsShiny/status/1466393839732678664,Daily new #COVID19 cases in major economies #rstats https://t.co/Sdt8TxVFxe,2021-12-02 13:08 +0000,346,17,0.049132948,2,0,0,1,0,0,1,0,0,0,0,0,0,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46606E+18,https://twitter.com/EconomicsShiny/status/1466062643228286981,"Uncertainty Update: VIX at 27.19; 7-day average of the Economic Policy Uncertainty Index at 106, up 12.6 from the prior week #MarketVolatility #EconomicUncertainty #rstats https://t.co/uuh0DsKpgg https://t.co/kg6IoSfn3R",2021-12-01 15:12 +0000,326,5,0.015337423,2,0,0,0,0,0,1,0,0,0,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46605E+18,https://twitter.com/EconomicsShiny/status/1466050394761666567,"Today's #ADP data suggests an increase in private sector employment of 534K jobs, up from 570K in Oct 2021. Note that historically the ADP report is not overly accurate in predicting the payroll number. #rstats https://t.co/aJsvCcMwx9",2021-12-01 14:23 +0000,522,8,0.01532567,2,0,0,0,0,0,3,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.46602E+18,https://twitter.com/EconomicsShiny/status/1466024210942382081,COVID 19 #PartialVaccination in major economies (defined as number of people who received at least one dose over total population). Details here: https://t.co/xjHOWiFrYh  #rstats https://t.co/T86N9ZmYoZ,2021-12-01 12:39 +0000,355,16,0.045070423,2,0,0,0,0,1,1,0,0,0,0,0,0,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48825E+18,https://twitter.com/EconomicsShiny/status/1488250615432204288,"#Texas #Manufacturing Outlook Survey: Update on wages and benefits, prices received, and prices paid for raw materials. 17.9% firms report higher delivery times, down -8 p.p. from last month #rstats https://t.co/gHMeS7wBLS",2022-01-31 20:39 +0000,450,9,0.02,2,2,0,1,0,0,3,0,0,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48812E+18,https://twitter.com/EconomicsShiny/status/1488122394808139780,Daily new #COVID19 cases in key economies #rstats https://t.co/03Jr1MMvjP,2022-01-31 12:10 +0000,393,26,0.066157761,2,0,1,0,0,0,0,0,0,0,0,0,0,23,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4879E+18,https://twitter.com/EconomicsShiny/status/1487903621744373768,"Canada: New #COVID19 cases, as of 26 Jan, at 18,497; the 7-day rolling average is at 18,496, down from 19,274 the prior day (source: https://t.co/jQYRb8dubd) #rstats",2022-01-30 21:40 +0000,338,1,0.00295858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4879E+18,https://twitter.com/EconomicsShiny/status/1487903577607741451,"Brazil: New #COVID19 cases, as of 29 Jan, at 0; the 7-day rolling average is at 171,348, down from 188,535 the prior day (source: https://t.co/jQYRb8dubd) #rstats",2022-01-30 21:40 +0000,321,2,0.00623053,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4879E+18,https://twitter.com/EconomicsShiny/status/1487903534091841538,"Italy: New #COVID19 cases, as of 29 Jan, at 104,110; the 7-day rolling average is at 143,115, down from 148,598 the prior day (source: https://t.co/jQYRb8dubd) #rstats",2022-01-30 21:40 +0000,321,3,0.009345794,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4879E+18,https://twitter.com/EconomicsShiny/status/1487903488445227013,"United Kingdom: New #COVID19 cases, as of 28 Jan, at 0; the 7-day rolling average is at 66,720, down from 76,850 the prior day (source: https://t.co/jQYRb8dubd) #rstats",2022-01-30 21:40 +0000,293,2,0.006825939,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4879E+18,https://twitter.com/EconomicsShiny/status/1487903444203720706,"Germany: New #COVID19 cases, as of 28 Jan, at 71,380; the 7-day rolling average is at 137,420, down from 140,749 the prior day (source: https://t.co/jQYRb8dubd) #rstats",2022-01-30 21:39 +0000,279,1,0.003584229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4879E+18,https://twitter.com/EconomicsShiny/status/1487903398489952264,"United States: New #COVID19 cases, as of 28 Jan, at 249,864; the 7-day rolling average is at 534,782, down from 547,285 the prior day (source: https://t.co/jQYRb8dubd) #rstats",2022-01-30 21:39 +0000,277,1,0.003610108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48776E+18,https://twitter.com/EconomicsShiny/status/1487759954698293251,Daily new #COVID19 cases in key economies #rstats https://t.co/I7pfsGaiKt,2022-01-30 12:09 +0000,480,11,0.022916667,3,0,0,0,0,0,3,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48744E+18,https://twitter.com/EconomicsShiny/status/1487436260079804419,"Cross-Country Comparison: New confirmed cases of #COVID19 in major economies, using data as of 29 Jan, per 100K people #rstats https://t.co/KrCRqu0GV6",2022-01-29 14:43 +0000,456,22,0.048245614,2,0,1,0,0,1,1,0,0,0,0,0,0,17,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.4874E+18,https://twitter.com/EconomicsShiny/status/1487397276075057153,"Cross-Country Comparison: New confirmed cases of #COVID19 in major economies, using data as of 28 Jan, per 100K people #rstats https://t.co/ET7PK8J6ho",2022-01-29 12:08 +0000,472,18,0.038135593,3,1,2,0,0,0,1,0,0,0,0,0,0,11,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48718E+18,https://twitter.com/EconomicsShiny/status/1487178696012312576,COVID 19 #PartialVaccination in major economies (defined as number of people who received at least one dose over total population). Details: https://t.co/xjHOWiFrYh  #rstats https://t.co/RIgKJfCL0D,2022-01-28 21:40 +0000,251,11,0.043824701,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48718E+18,https://twitter.com/EconomicsShiny/status/1487178645349314562,COVID 19 #FullVaccination in major economies (defined as number of people who received all doses prescribed by the vaccination protocol over total population). Details: https://t.co/xjHOWiFrYh  #rstats https://t.co/iDb3kJDCyj,2022-01-28 21:39 +0000,229,8,0.034934498,2,0,0,0,0,0,1,0,0,0,0,0,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48718E+18,https://twitter.com/EconomicsShiny/status/1487178595529375746,#COVID19 Patients in Intensive Care Units (data as of Jan 26) #rstats https://t.co/5gKbBtP3ov,2022-01-28 21:39 +0000,275,6,0.021818182,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48718E+18,https://twitter.com/EconomicsShiny/status/1487178543138324489,#COVID19 Hospitalizations in major economies (data as of Jan 26) #rstats https://t.co/p58RNctLLm,2022-01-28 21:39 +0000,241,2,0.008298755,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48718E+18,https://twitter.com/EconomicsShiny/status/1487178082712760325,10Y #Treasury is at 1.81%. How are shorter-term interest rates contributing to the change in the #YieldCurve? #rstats https://t.co/s9KpYcJG6i https://t.co/EnwDTy42HX,2022-01-28 21:37 +0000,352,20,0.056818182,2,0,1,3,2,0,0,0,0,0,0,0,0,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.48707E+18,https://twitter.com/EconomicsShiny/status/1487066416176111624,"Total #LightVehicle sales at 12.44M units (saar), down -0.5M units from last month. #rstats https://t.co/UdpnnfBG9A",2022-01-28 14:13 +0000,256,6,0.0234375,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
